Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12,Breakthrough 13,Breakthrough 14,Breakthrough 15,Breakthrough 16,Breakthrough 17
1,N,4,W,Relatively Flat,100,-1045,-3,2,2,4,1,2,3,4,1,BlankBigCanyonCMix_07,Opportunity Landing Area,Alien Imprints,Martian Steel,Advanced Drone Drive,Inspiring Architecture,Core Water,Gene Selection,Forever Young,Core Metals,Neo-Concrete,Superior Cables,Lake Vaporators,Prefab Compression,Multispiral Architecture,Landscaping Nanites,Zero-Space Computing,Martianborn Ingenuity,Hull Polarization
1,S,5,E,Relatively Flat,100,-814,-1,2,2,4,1,2,1,4,1,BlankBig_01,,Martianborn Ingenuity,Project Phoenix,Core Rare Metals,Dry Farming,The Positronic Brain,Plutonium Synthesis,Cryo-sleep,Extractor AI,Service Bots,Vector Pump,Core Water,Superconducting Computing,Inspiring Architecture,Designed Forestation,Ancient Terraforming Device,Superior Cables,Frictionless Composites
1,S,5,W,Relatively Flat,140,-1276,-15,2,2,4,1,1,3,4,1,BlankTerraceBig_05,Opportunity Landing Area,Autonomous Hubs,Martian Diet,Rapid Sleep,Prefab Compression,Eternal Fusion,Artificial Muscles,Safe Mode,Zero-Space Computing,Superconducting Computing,Designed Forestation,Sustained Workload,Factory Automation,Hive Mind ,Space Rehabilitation,Lake Vaporators,Printed Electronics,Neo-Concrete
1,N,5,E,Steep,220,-929,-1,2,2,4,1,2,2,4,1,BlankBigTerraceCMix_10,,Artificial Muscles,Dry Farming,Eternal Fusion,Wireless Power,Plasma Rocket,Neural Empathy,Interplanetary Learning,Cloning,Soylent Green,Designed Forestation,Magnetic Extraction,Martian Steel,Martian Diet,Printed Electronics,Nano Refinement,Core Metals,Service Bots
1,N,5,W,Steep,220,-1276,-3,2,2,4,1,1,3,4,1,BlankBigTerraceCMix_10,Opportunity Landing Area,Overcharge Amplifications,Landscaping Nanites,Neural Empathy,Nano Refinement,Gene Selection,The Positronic Brain,Designed Forestation,Frictionless Composites,Martian Steel,Gem Architecture,Hull Polarization,Hypersensitive Photovoltaics,Cloning,Zero-Space Computing,Soylent Green,Sustained Workload,Autonomous Hubs
1,S,6,E,Relatively Flat,140,-814,-1,2,2,4,1,2,2,4,1,BlankBigCanyonCMix_09,,Core Rare Metals,Eternal Fusion,Neo-Concrete,Designed Forestation,Superior Cables,Rapid Sleep,Sustained Workload,Lake Vaporators,Forever Young,Frictionless Composites,Vector Pump,Artificial Muscles,Safe Mode,Inspiring Architecture,Printed Electronics,Interplanetary Learning,Superconducting Computing
1,S,6,W,Relatively Flat,100,-1622,-6,2,2,4,2,1,3,3,1,BlankBig_03,Opportunity Landing Area,Resilient Vegetation,Vector Pump,Hive Mind ,Extractor AI,Landscaping Nanites,Martian Steel,Superior Cables,Good Vibrations,Inspiring Architecture,Cryo-sleep,Construction Nanites ,Sustained Workload,Advanced Drone Drive,Multispiral Architecture,Neo-Concrete,Dome Streamlining,Lake Vaporators
1,N,6,E,Relatively Flat,140,-583,-11,2,2,4,1,2,3,4,1,BlankBigHeartCMix_03,Arabia Terra,Autonomous Hubs,Nano Refinement,Core Water,Multispiral Architecture,Dry Farming,Landscaping Nanites,Rapid Sleep,Printed Electronics,Resilient Vegetation,Construction Nanites ,Dome Streamlining,Neural Empathy,Superconducting Computing,Superior Cables,Factory Automation,Frictionless Composites,Advanced Drone Drive
1,N,6,W,Relatively Flat,100,-1506,-1,2,2,4,2,1,3,3,1,BlankBig_01,,Hull Polarization,Extractor AI,Alien Imprints,Landscaping Nanites,Cryo-sleep,Ancient Terraforming Device,Wireless Power,Resilient Vegetation,Inspiring Architecture,Project Phoenix,Vocation-Oriented Society,Forever Young,Sustained Workload,Safe Mode,Interplanetary Learning,Frictionless Composites,Superior Cables
1,S,7,E,Relatively Flat,100,-1045,-6,2,2,4,1,2,2,4,1,BlankBig_04,Arabia Terra,Cryo-sleep,Gem Architecture,Frictionless Composites,Martian Diet,Hypersensitive Photovoltaics,Soylent Green,Vocation-Oriented Society,Core Water,Space Rehabilitation,Safe Mode,Superconducting Computing,Martianborn Ingenuity,Designed Forestation,Hull Polarization,Autonomous Hubs,Multispiral Architecture,Forever Young
1,S,7,W,Relatively Flat,100,-1506,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_15,Opportunity Landing Area,Landscaping Nanites,Hypersensitive Photovoltaics,Superior Cables,Cryo-sleep,Interplanetary Learning,Martianborn Ingenuity,Vocation-Oriented Society,Resilient Vegetation,Core Metals,Nocturnal Adaptation,Superfungus,Prefab Compression,Martian Steel,Overcharge Amplifications,Multispiral Architecture,Plutonium Synthesis,Good Vibrations
1,N,7,E,Relatively Flat,140,-698,-14,2,2,4,1,2,3,4,1,BlankBigCliffsCMix_02,Arabia Terra,Overcharge Amplifications,Interplanetary Learning,Core Water,Project Phoenix,Forever Young,Alien Imprints,Superconducting Computing,Construction Nanites ,Factory Automation,Dry Farming,Frictionless Composites,Resilient Vegetation,Superfungus,Gem Architecture,Nano Refinement,Safe Mode,Rapid Sleep
1,N,7,W,Relatively Flat,140,-1276,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_14,,Factory Automation,Ancient Terraforming Device,Gene Selection,Superior Cables,Landscaping Nanites,Martianborn Ingenuity,Nano Refinement,Gem Architecture,Magnetic Extraction,Soylent Green,Plasma Rocket,Martian Steel,Frictionless Composites,Service Bots,Alien Imprints,Safe Mode,Artificial Muscles
1,S,8,E,Relatively Flat,100,-929,-10,2,2,4,1,2,3,4,1,BlankBigCanyonCMix_07,Arabia Terra,Space Rehabilitation,Dry Farming,Inspiring Architecture,Giant Crops,Designed Forestation,Extractor AI,Prefab Compression,Zero-Space Computing,Core Metals,Factory Automation,Safe Mode,Artificial Muscles,Soylent Green,Superior Pipes,Alien Imprints,Lake Vaporators,Gem Architecture
1,S,8,W,Relatively Flat,140,-1737,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_04,Opportunity Landing Area,Artificial Muscles,Inspiring Architecture,Martian Steel,Alien Imprints,Zero-Space Computing,Martianborn Ingenuity,Overcharge Amplifications,Multispiral Architecture,Autonomous Hubs,Resilient Vegetation,Hive Mind ,Forever Young,Nocturnal Adaptation,Core Rare Metals,Eternal Fusion,Dry Farming,Frictionless Composites
1,N,8,E,Relatively Flat,140,-1160,-15,2,2,4,1,2,3,4,1,BlankBigCanyonCMix_09,Arabia Terra,Hive Mind ,Autonomous Hubs,Neo-Concrete,Construction Nanites ,Sustained Workload,Ancient Terraforming Device,Wireless Power,Zero-Space Computing,Vocation-Oriented Society,Cryo-sleep,Good Vibrations,Prefab Compression,Factory Automation,Designed Forestation,Giant Crops,Soylent Green,Dome Streamlining
1,N,8,W,Relatively Flat,100,-1391,-1,2,2,4,2,1,3,3,1,BlankBig_03,,Factory Automation,Hypersensitive Photovoltaics,Martian Diet,Martian Steel,Core Water,Superior Cables,Multispiral Architecture,Core Metals,Prefab Compression,Autonomous Hubs,Ancient Terraforming Device,Plutonium Synthesis,Core Rare Metals,Overcharge Amplifications,Cloning,Designed Forestation,Eternal Fusion
1,S,9,E,Relatively Flat,140,-814,-15,2,2,4,1,2,3,4,1,BlankTerraceBig_05,,Core Rare Metals,Hull Polarization,Interplanetary Learning,Alien Imprints,Construction Nanites ,Factory Automation,Inspiring Architecture,Resilient Vegetation,Martian Steel,Superconducting Computing,Service Bots,Core Metals,Hypersensitive Photovoltaics,Hive Mind ,Eternal Fusion,Nano Refinement,Superior Cables
1,S,9,W,Relatively Flat,140,-1853,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_06,Opportunity Landing Area,Autonomous Hubs,Resilient Vegetation,Nocturnal Adaptation,Martian Steel,Alien Imprints,Gem Architecture,Dome Streamlining,Martianborn Ingenuity,Zero-Space Computing,Vocation-Oriented Society,Neo-Concrete,Interplanetary Learning,Martian Diet,Frictionless Composites,Designed Forestation,Cloning,Safe Mode
1,N,9,E,Steep,220,-814,-15,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_10,Arabia Terra,Plasma Rocket,Frictionless Composites,Wireless Power,Sustained Workload,Lake Vaporators,Gene Selection,Superfungus,Alien Imprints,Core Rare Metals,Rapid Sleep,Hypersensitive Photovoltaics,Martianborn Ingenuity,Interplanetary Learning,Space Rehabilitation,Nano Refinement,Artificial Muscles,Superconducting Computing
1,N,9,W,Relatively Flat,140,-1622,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_14,,Dome Streamlining,Construction Nanites ,Inspiring Architecture,Space Rehabilitation,Superconducting Computing,Hive Mind ,Nano Refinement,Cloning,Vocation-Oriented Society,Safe Mode,Superior Pipes,Advanced Drone Drive,Superior Cables,Core Water,Hull Polarization,Rapid Sleep,Zero-Space Computing
1,S,10,E,Relatively Flat,100,-583,-15,2,2,4,1,2,3,4,1,BlankBig_02,Arabia Terra,Extractor AI,Wireless Power,Lake Vaporators,Gene Selection,Gem Architecture,Construction Nanites ,Magnetic Extraction,Dry Farming,Vector Pump,Nocturnal Adaptation,Zero-Space Computing,Giant Crops,Cloning,Factory Automation,Core Rare Metals,Hull Polarization,Inspiring Architecture
1,S,10,W,Relatively Flat,140,-1968,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_03,Opportunity Landing Area,Hive Mind ,Eternal Fusion,Vector Pump,Soylent Green,Dry Farming,Service Bots,Superfungus,Martianborn Ingenuity,Cloning,Project Phoenix,Designed Forestation,Extractor AI,Martian Steel,Hypersensitive Photovoltaics,Core Metals,Core Water,Artificial Muscles
1,N,10,E,Relatively Flat,100,-814,-15,2,2,4,1,2,3,4,1,BlankBig_01,Arabia Terra,Frictionless Composites,Alien Imprints,Superconducting Computing,Overcharge Amplifications,Forever Young,Core Rare Metals,Service Bots,Hive Mind ,Autonomous Hubs,Resilient Vegetation,Construction Nanites ,Landscaping Nanites,Plutonium Synthesis,Inspiring Architecture,Soylent Green,Wireless Power,Vector Pump
1,N,10,W,Relatively Flat,140,-1506,-1,2,2,4,2,1,3,3,1,BlankBigTerraceCMix_06,,Safe Mode,Artificial Muscles,Vector Pump,Neo-Concrete,Interplanetary Learning,Giant Crops,Martianborn Ingenuity,Dry Farming,Vocation-Oriented Society,Gene Selection,Wireless Power,Superconducting Computing,Zero-Space Computing,Dome Streamlining,Ancient Terraforming Device,Landscaping Nanites,Inspiring Architecture
1,S,11,E,Relatively Flat,100,-352,-15,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_15,,Eternal Fusion,Martian Steel,Neo-Concrete,Gem Architecture,Advanced Drone Drive,Service Bots,Gene Selection,Safe Mode,Factory Automation,Martian Diet,Core Water,Nano Refinement,Soylent Green,Giant Crops,Superior Cables,Alien Imprints,Sustained Workload
1,S,11,W,Relatively Flat,140,-1506,-1,3,3,4,2,1,1,3,1,BlankBigTerraceCMix_14,Opportunity Landing Area,Wireless Power,Neo-Concrete,Neural Empathy,Superfungus,Dome Streamlining,Interplanetary Learning,Multispiral Architecture,Martian Diet,Vocation-Oriented Society,Plutonium Synthesis,Core Water,Giant Crops,Prefab Compression,Nano Refinement,Gene Selection,Artificial Muscles,Extractor AI
1,N,11,E,Relatively Flat,140,-352,-15,2,2,4,1,2,3,4,1,BlankBigCliffsCMix_02,Arabia Terra,Zero-Space Computing,Landscaping Nanites,Alien Imprints,Artificial Muscles,Resilient Vegetation,Prefab Compression,Frictionless Composites,Forever Young,Wireless Power,Neo-Concrete,Dome Streamlining,Plutonium Synthesis,Cryo-sleep,Vector Pump,Construction Nanites ,Multispiral Architecture,Superfungus
1,N,11,W,Relatively Flat,140,-1853,-1,2,2,4,2,1,1,3,1,BlankBigCanyonCMix_09,,Landscaping Nanites,Wireless Power,Extractor AI,Magnetic Extraction,Ancient Terraforming Device,Alien Imprints,Core Water,Project Phoenix,Rapid Sleep,The Positronic Brain,Martianborn Ingenuity,Overcharge Amplifications,Good Vibrations,Resilient Vegetation,Giant Crops,Factory Automation,Gem Architecture
1,S,12,E,Relatively Flat,140,-352,-15,2,2,4,1,2,3,4,1,BlankBigCliffsCMix_02,Arabia Terra,Alien Imprints,Inspiring Architecture,Advanced Drone Drive,Superfungus,Martian Diet,Construction Nanites ,Multispiral Architecture,Overcharge Amplifications,Plasma Rocket,Autonomous Hubs,Forever Young,Gene Selection,Zero-Space Computing,Core Water,Prefab Compression,Cloning,Space Rehabilitation
1,S,12,W,Relatively Flat,140,-1737,-1,3,3,4,2,1,1,3,1,BlankBigCanyonCMix_09,Opportunity Landing Area,Martianborn Ingenuity,Martian Steel,Wireless Power,Hive Mind ,Ancient Terraforming Device,Extractor AI,Forever Young,Superior Cables,Nano Refinement,Superconducting Computing,Eternal Fusion,Nocturnal Adaptation,Overcharge Amplifications,Vector Pump,Dry Farming,Frictionless Composites,Gene Selection
1,N,12,E,Relatively Flat,140,-468,-15,2,2,4,1,2,3,4,1,BlankBigCliffsCMix_02,Arabia Terra,Autonomous Hubs,Superior Pipes,Landscaping Nanites,Vocation-Oriented Society,Neural Empathy,Space Rehabilitation,Cryo-sleep,Giant Crops,Martian Steel,Vector Pump,Alien Imprints,Advanced Drone Drive,Construction Nanites ,Nocturnal Adaptation,Hypersensitive Photovoltaics,Core Rare Metals,Rapid Sleep
1,N,12,W,Relatively Flat,140,-1506,-1,2,2,4,2,1,1,3,1,BlankBigTerraceCMix_17,Opportunity Landing Area,Hull Polarization,Core Metals,Wireless Power,Nocturnal Adaptation,Project Phoenix,Soylent Green,Nano Refinement,Cryo-sleep,Overcharge Amplifications,Vector Pump,Dry Farming,Plutonium Synthesis,Lake Vaporators,Core Water,Artificial Muscles,Space Rehabilitation,Ancient Terraforming Device
1,S,13,E,Relatively Flat,140,-121,-15,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_03,,The Positronic Brain,Ancient Terraforming Device,Safe Mode,Core Metals,Alien Imprints,Martian Diet,Interplanetary Learning,Martian Steel,Artificial Muscles,Multispiral Architecture,Core Rare Metals,Dome Streamlining,Zero-Space Computing,Inspiring Architecture,Superior Pipes,Eternal Fusion,Wireless Power
1,S,13,W,Relatively Flat,140,-1853,-1,3,3,4,3,1,1,3,1,BlankBigCanyonCMix_09,Opportunity Landing Area,Wireless Power,Dome Streamlining,Superfungus,Zero-Space Computing,Service Bots,Space Rehabilitation,Gene Selection,Superior Cables,Factory Automation,Martianborn Ingenuity,Designed Forestation,Gem Architecture,Superior Pipes,Project Phoenix,Neo-Concrete,Safe Mode,Ancient Terraforming Device
1,N,13,E,Relatively Flat,100,-121,-15,2,2,4,1,2,3,4,1,BlankBig_01,Arabia Terra,Dome Streamlining,Hypersensitive Photovoltaics,Designed Forestation,Hive Mind ,Gene Selection,Nocturnal Adaptation,Inspiring Architecture,Cloning,Landscaping Nanites,Artificial Muscles,Advanced Drone Drive,Neural Empathy,Autonomous Hubs,Nano Refinement,Rapid Sleep,Core Metals,Factory Automation
1,N,13,W,Relatively Flat,140,-1506,-1,2,2,4,3,1,1,3,1,BlankBigCanyonCMix_09,Opportunity Landing Area,Hull Polarization,Giant Crops,Nocturnal Adaptation,Advanced Drone Drive,Martianborn Ingenuity,Wireless Power,Overcharge Amplifications,Dome Streamlining,Neural Empathy,Multispiral Architecture,Eternal Fusion,Resilient Vegetation,Martian Steel,Frictionless Composites,Neo-Concrete,Cloning,Service Bots
1,S,14,E,Relatively Flat,100,802,-13,2,2,4,1,2,3,4,1,BlankBig_03,Arabia Terra,Lake Vaporators,Multispiral Architecture,Space Rehabilitation,Nocturnal Adaptation,Gem Architecture,Rapid Sleep,Superfungus,Neural Empathy,Hull Polarization,Designed Forestation,Hypersensitive Photovoltaics,Advanced Drone Drive,Vocation-Oriented Society,Superior Pipes,Dome Streamlining,Core Rare Metals,Martianborn Ingenuity
1,S,14,W,Relatively Flat,100,-1968,-1,3,3,4,3,1,1,3,1,BlankBig_04,,Sustained Workload,Martianborn Ingenuity,Rapid Sleep,Overcharge Amplifications,Lake Vaporators,Cryo-sleep,Factory Automation,Safe Mode,Forever Young,Multispiral Architecture,Prefab Compression,Printed Electronics,Hive Mind ,Space Rehabilitation,Interplanetary Learning,Ancient Terraforming Device,Cloning
1,N,14,E,Relatively Flat,100,-352,-15,2,2,4,1,2,3,4,1,BlankBig_04,Arabia Terra,Dome Streamlining,Construction Nanites ,Prefab Compression,Advanced Drone Drive,Superfungus,Printed Electronics,Core Water,Alien Imprints,Factory Automation,Giant Crops,Neural Empathy,Martian Diet,Soylent Green,Vocation-Oriented Society,Interplanetary Learning,Hypersensitive Photovoltaics,Overcharge Amplifications
1,N,14,W,Relatively Flat,100,-2083,-1,3,3,4,3,1,1,3,1,BlankBigTerraceCMix_15,,Magnetic Extraction,Overcharge Amplifications,Extractor AI,Service Bots,Martian Diet,Soylent Green,Nano Refinement,Frictionless Composites,Martianborn Ingenuity,Interplanetary Learning,Martian Steel,Dry Farming,Hypersensitive Photovoltaics,Landscaping Nanites,Nocturnal Adaptation,Good Vibrations,Space Rehabilitation
1,S,15,E,Relatively Flat,140,-698,-6,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_03,Arabia Terra,Ancient Terraforming Device,The Positronic Brain,Magnetic Extraction,Martian Diet,Dome Streamlining,Safe Mode,Core Metals,Factory Automation,Giant Crops,Inspiring Architecture,Nocturnal Adaptation,Vocation-Oriented Society,Zero-Space Computing,Extractor AI,Nano Refinement,Cloning,Alien Imprints
1,S,15,W,Relatively Flat,100,-2199,-1,3,3,4,3,1,1,3,1,BlankBig_02,,Giant Crops,Frictionless Composites,Space Rehabilitation,Magnetic Extraction,Gem Architecture,Martian Diet,Plutonium Synthesis,Autonomous Hubs,Good Vibrations,Superfungus,Nocturnal Adaptation,Eternal Fusion,Factory Automation,Construction Nanites ,Safe Mode,Core Metals,Nano Refinement
1,N,15,E,Relatively Flat,100,571,-15,2,2,4,1,2,3,4,1,BlankBig_04,Arabia Terra,Superior Pipes,Cryo-sleep,Martian Diet,Core Water,Overcharge Amplifications,Inspiring Architecture,Prefab Compression,Hive Mind ,Vocation-Oriented Society,Superconducting Computing,Gene Selection,Magnetic Extraction,Service Bots,Martianborn Ingenuity,Superior Cables,Dry Farming,Ancient Terraforming Device
1,N,15,W,Relatively Flat,140,-1853,-1,3,3,4,3,1,1,3,1,BlankBigTerraceCMix_04,,Extractor AI,Nano Refinement,Project Phoenix,Plutonium Synthesis,Hypersensitive Photovoltaics,Magnetic Extraction,Eternal Fusion,Space Rehabilitation,Sustained Workload,Interplanetary Learning,Nocturnal Adaptation,Core Rare Metals,Neo-Concrete,Frictionless Composites,Vocation-Oriented Society,Core Water,Core Metals
1,S,16,E,Relatively Flat,140,-352,-1,2,2,4,1,2,3,4,1,BlankBigCliffsCMix_01,,Plasma Rocket,Autonomous Hubs,Artificial Muscles,Space Rehabilitation,Wireless Power,Neural Empathy,Superfungus,Gem Architecture,Hull Polarization,Superior Pipes,Martianborn Ingenuity,Superconducting Computing,Core Metals,The Positronic Brain,Dome Streamlining,Interplanetary Learning,Cryo-sleep
1,S,16,W,Rough,180,-2891,-1,3,3,4,3,1,1,3,1,BlankBigCanyonCMix_01,Colony Site,Wireless Power,Vocation-Oriented Society,Superior Cables,Plutonium Synthesis,Magnetic Extraction,Superior Pipes,Multispiral Architecture,Neural Empathy,Resilient Vegetation,Factory Automation,Eternal Fusion,Designed Forestation,Frictionless Composites,Project Phoenix,Neo-Concrete,Hull Polarization,Martian Diet
1,N,16,E,Relatively Flat,100,686,-4,2,2,4,1,2,3,4,1,BlankBig_01,Arabia Terra,Multispiral Architecture,Service Bots,Rapid Sleep,Frictionless Composites,Printed Electronics,Giant Crops,Soylent Green,Nano Refinement,Cryo-sleep,Eternal Fusion,Inspiring Architecture,Landscaping Nanites,Nocturnal Adaptation,Wireless Power,Superior Pipes,Lake Vaporators,Overcharge Amplifications
1,N,16,W,Relatively Flat,140,-2545,-1,3,3,4,3,1,1,3,1,BlankBigTerraceCMix_14,,Extractor AI,Superior Cables,Prefab Compression,Superfungus,Nocturnal Adaptation,Plutonium Synthesis,Martian Diet,Cloning,Superior Pipes,Frictionless Composites,Dry Farming,Multispiral Architecture,Core Metals,Sustained Workload,Overcharge Amplifications,Gem Architecture,Space Rehabilitation
1,S,17,E,Relatively Flat,100,-468,-3,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_15,Arabia Terra,Core Rare Metals,Core Water,Landscaping Nanites,Superfungus,Superior Cables,Vector Pump,Extractor AI,Gem Architecture,Gene Selection,Vocation-Oriented Society,Plasma Rocket,Sustained Workload,Rapid Sleep,Printed Electronics,Magnetic Extraction,Advanced Drone Drive,Eternal Fusion
1,S,17,W,Rough,180,-2660,-1,3,3,4,3,1,1,3,1,BlankBigCanyonCMix_02,Colony Site,Lake Vaporators,Extractor AI,Rapid Sleep,Cryo-sleep,Dome Streamlining,Eternal Fusion,Advanced Drone Drive,Dry Farming,Construction Nanites ,Nocturnal Adaptation,Alien Imprints,Martian Diet,Martianborn Ingenuity,Service Bots,Forever Young,Cloning,Sustained Workload
1,N,17,E,Relatively Flat,140,340,-1,2,2,4,1,2,3,4,1,BlankTerraceBig_05,Arabia Terra,Resilient Vegetation,Plasma Rocket,Hive Mind ,Designed Forestation,Autonomous Hubs,Vector Pump,Dome Streamlining,Wireless Power,Project Phoenix,Gene Selection,Superconducting Computing,The Positronic Brain,Magnetic Extraction,Superfungus,Core Water,Cloning,Superior Cables
1,N,17,W,Relatively Flat,140,-3237,-1,3,3,4,3,1,1,3,1,BlankBigTerraceCMix_04,Colony Site,Plasma Rocket,Construction Nanites ,Eternal Fusion,Interplanetary Learning,Wireless Power,Hypersensitive Photovoltaics,Superconducting Computing,Zero-Space Computing,Martianborn Ingenuity,Factory Automation,Gem Architecture,Dome Streamlining,Hive Mind ,Autonomous Hubs,Martian Steel,Nano Refinement,Magnetic Extraction
1,S,18,E,Relatively Flat,140,-352,-11,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_03,Arabia Terra,Superior Pipes,Core Metals,Martian Steel,Zero-Space Computing,Advanced Drone Drive,Extractor AI,Superconducting Computing,Hive Mind ,Landscaping Nanites,Hypersensitive Photovoltaics,Interplanetary Learning,Frictionless Composites,Lake Vaporators,Superior Cables,Rapid Sleep,Magnetic Extraction,Sustained Workload
1,S,18,W,Relatively Flat,100,-2660,-1,3,3,4,3,1,1,3,1,BlankBig_03,,Safe Mode,Forever Young,Dry Farming,Multispiral Architecture,Resilient Vegetation,Nocturnal Adaptation,Landscaping Nanites,Lake Vaporators,Superfungus,Gem Architecture,Rapid Sleep,Wireless Power,Martian Diet,Space Rehabilitation,Eternal Fusion,Vector Pump,Overcharge Amplifications
1,N,18,E,Relatively Flat,140,1263,-1,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_08,Arabia Terra,Plutonium Synthesis,Core Rare Metals,Hull Polarization,Wireless Power,Artificial Muscles,Good Vibrations,Soylent Green,Cloning,Service Bots,Hypersensitive Photovoltaics,Superior Cables,Advanced Drone Drive,Designed Forestation,Forever Young,Superior Pipes,Dome Streamlining,Neo-Concrete
1,N,18,W,Rough,180,-1506,-1,3,3,4,3,1,1,3,1,BlankBigCanyonCMix_04,Colony Site,Forever Young,Prefab Compression,Core Rare Metals,Vector Pump,Rapid Sleep,The Positronic Brain,Resilient Vegetation,Dry Farming,Project Phoenix,Vocation-Oriented Society,Multispiral Architecture,Magnetic Extraction,Martianborn Ingenuity,Superior Cables,Superfungus,Artificial Muscles,Martian Steel
1,S,19,E,Relatively Flat,140,-583,-15,2,2,4,1,2,3,4,1,BlankTerraceBig_05,Arabia Terra,Artificial Muscles,Gene Selection,Hive Mind ,Good Vibrations,Core Rare Metals,Factory Automation,Hull Polarization,Project Phoenix,Martianborn Ingenuity,Superconducting Computing,Autonomous Hubs,Alien Imprints,Forever Young,Gem Architecture,Giant Crops,Lake Vaporators,Plutonium Synthesis
1,S,19,W,Relatively Flat,100,-1506,-1,3,3,4,3,1,1,3,1,BlankBig_02,,Dome Streamlining,Dry Farming,Core Rare Metals,Core Metals,Service Bots,Prefab Compression,Soylent Green,Landscaping Nanites,Space Rehabilitation,Eternal Fusion,Forever Young,Autonomous Hubs,Plutonium Synthesis,Cloning,Magnetic Extraction,Martian Diet,Overcharge Amplifications
1,N,19,E,Relatively Flat,140,917,-6,2,2,4,1,2,3,4,1,BlankBigTerraceCMix_14,Arabia Terra,Resilient Vegetation,Giant Crops,Superfungus,Lake Vaporators,Hypersensitive Photovoltaics,Project Phoenix,Interplanetary Learning,Core Water,Martian Diet,Soylent Green,Artificial Muscles,Construction Nanites ,Wireless Power,Space Rehabilitation,Magnetic Extraction,Landscaping Nanites,Advanced Drone Drive
1,N,19,W,Relatively Flat,140,-929,-1,3,3,4,3,2,1,3,1,BlankBigTerraceCMix_11,,Vocation-Oriented Society,Plutonium Synthesis,Designed Forestation,Safe Mode,Superior Cables,Project Phoenix,Core Rare Metals,Resilient Vegetation,Construction Nanites ,Superfungus,Hypersensitive Photovoltaics,Extractor AI,Nocturnal Adaptation,Cryo-sleep,Printed Electronics,Martianborn Ingenuity,Landscaping Nanites
1,S,20,E,Relatively Flat,140,-6,-15,2,2,4,1,2,1,4,1,BlankBigCliffsCMix_01,Arabia Terra,Overcharge Amplifications,Nano Refinement,Magnetic Extraction,Artificial Muscles,Frictionless Composites,Wireless Power,Hive Mind ,Core Rare Metals,Forever Young,Neo-Concrete,Soylent Green,Good Vibrations,Nocturnal Adaptation,Martianborn Ingenuity,Plutonium Synthesis,Construction Nanites ,Safe Mode
1,S,20,W,Relatively Flat,140,-1160,-1,3,3,4,4,2,1,3,1,BlankBigTerraceCMix_14,,Superconducting Computing,Vocation-Oriented Society,Lake Vaporators,Martian Steel,Core Water,Hive Mind ,Safe Mode,Extractor AI,Plasma Rocket,Designed Forestation,Alien Imprints,Resilient Vegetation,Hull Polarization,Zero-Space Computing,Ancient Terraforming Device,Cloning,Nano Refinement
1,N,20,E,Relatively Flat,140,686,-10,2,2,4,1,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Gene Selection,Giant Crops,Soylent Green,Cloning,Landscaping Nanites,Vocation-Oriented Society,Interplanetary Learning,Nano Refinement,Wireless Power,Overcharge Amplifications,Martian Diet,Artificial Muscles,Eternal Fusion,Neural Empathy,Good Vibrations,Printed Electronics,Dome Streamlining
1,N,20,W,Relatively Flat,140,-1853,-1,3,3,4,4,1,1,3,1,BlankBigTerraceCMix_08,,Neural Empathy,Gene Selection,Dome Streamlining,Core Water,Rapid Sleep,Designed Forestation,Space Rehabilitation,Factory Automation,Core Metals,Plutonium Synthesis,Cloning,Ancient Terraforming Device,Cryo-sleep,Construction Nanites ,Superconducting Computing,Vector Pump,Zero-Space Computing
1,S,21,E,Relatively Flat,140,1033,-15,2,2,4,2,2,1,4,1,BlankBigHeartCMix_03,Arabia Terra,Magnetic Extraction,Gem Architecture,Martian Diet,Autonomous Hubs,Construction Nanites ,Project Phoenix,Resilient Vegetation,Alien Imprints,Dome Streamlining,Nocturnal Adaptation,Superfungus,The Positronic Brain,Hive Mind ,Safe Mode,Overcharge Amplifications,Hull Polarization,Prefab Compression
